vote_id,id,fecha,nombre,boletin,periodo
31161,31161,2019-06-19 13:36:38,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05,P1
31162,31162,2019-06-19 13:37:23,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05,P1
31163,31163,2019-06-19 13:38:27,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05,P1
31164,31164,2019-06-19 13:39:28,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05,P1
31165,31165,2019-06-19 13:40:01,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05,P1
31179,31179,2019-06-20 13:08:45,"
                                Autoriza erigir un monumento en homenaje a las cantineras de la Guerra del Pacífico, en la ciudad de Arica",Boletín N°11917-24,P1
31182,31182,2019-06-20 13:11:42,"
                                Aprueba el Acuerdo por el que se Establece una Asociación, sus Declaraciones Conjuntas y el Acuerdo sobre el Comercio de Productos Orgánicos, entre la República de Chile y el Reino Unido de Gran Bretaña e Irlanda del Norte, suscritos en Santiago, Chile, el 30 de enero de 2019",Boletín N°12472-10,P1
31194,31194,2019-07-02 13:31:56,"
                                Modifica la ley N°18.892, General de Pesca y Acuicultura, con el objeto de exigir la remoción de sedimentos a los titulares de concesiones de acuicultura para el cultivo de especies exóticas",Boletín N°12050-21,P1
31211,31211,2019-07-04 12:58:24,"
                                Establece el Día Nacional de la Protección y Fomento de la Lactancia Materna",Boletín N°11974-24,P1
31212,31212,2019-07-04 12:59:37,"
                                Establece el día 23 de febrero de cada año como el Día Nacional del Rotario",Boletín N°11759-24,P1
31214,31214,2019-07-04 13:01:43,"
                                Modifica el Código Penal en materia de tipificación del delito de violación",Boletín N°11714-07,P1
31230,31230,2019-07-09 13:28:54,"
                                Modifica el decreto con fuerza de ley N° 30, de 2004, del Ministerio de Hacienda, sobre Ordenanza de Aduanas, en materia de sanciones al delito de contrabando",Boletín N°12215-05,P1
31231,31231,2019-07-09 13:29:52,"
                                Modifica el decreto con fuerza de ley N° 30, de 2004, del Ministerio de Hacienda, sobre Ordenanza de Aduanas, en materia de sanciones al delito de contrabando",Boletín N°12215-05,P1
31232,31232,2019-07-09 13:30:36,"
                                Modifica el decreto con fuerza de ley N° 30, de 2004, del Ministerio de Hacienda, sobre Ordenanza de Aduanas, en materia de sanciones al delito de contrabando",Boletín N°12215-05,P1
31237,31237,2019-07-09 20:56:12,"
                                Establece un sistema de selección por mérito con inclusión en los establecimientos educacionales de alta exigencia académica y de especialización temprana",Boletín N°12488-04,P1
31246,31246,2019-07-10 13:22:14,"
                                Regula el acceso a los registros de entrevistas investigativas videograbadas y de declaraciones judiciales de la ley N° 21.057, para los fines que indica",Boletín N°12637-07,P1
31247,31247,2019-07-10 13:23:05,"
                                Regula el acceso a los registros de entrevistas investigativas videograbadas y de declaraciones judiciales de la ley N° 21.057, para los fines que indica",Boletín N°12637-07,P1
31248,31248,2019-07-10 13:24:33,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P1
31267,31267,2019-07-18 12:52:42,"
                                Reconocimiento y protección de los derechos de las personas con enfermedades terminales, y el buen morir",Boletín N°12507-11,P1
31268,31268,2019-07-18 12:54:26,"
                                Reconocimiento y protección de los derechos de las personas con enfermedades terminales, y el buen morir",Boletín N°12507-11,P1
31269,31269,2019-07-18 12:56:11,"
                                Aprueba el Convenio Constitutivo del Banco Asiático de Inversión en Infraestructura y sus Anexos A y B, suscrito en Beijing, República Popular China, el 29 de junio de 2015",Boletín N°12603-10,P1
31270,31270,2019-07-18 12:57:17,"
                                Aprueba el Protocolo Modificatorio al Convenio entre el Gobierno de la República de Chile y el Gobierno de la República Popular China para Eliminar la Doble Imposición y para Prevenir la Evasión y Elusión Fiscal en relación a los Impuestos sobre la Renta, suscrito en Santiago, Chile, el 29 de mayo de 2018",Boletín N°12604-10,P1
31300,31300,2019-07-25 12:42:56,"
                                Modifica el Código de Justicia Militar en materia de duración en el cargo, de los ministros de Cortes de Apelaciones que integren las Cortes Marciales",Boletín N°12638-07,P1
31301,31301,2019-07-25 12:44:36,"
                                Modifica la ley N°4.808, que Reforma la ley Sobre el Registro Civil e Identificación, para establecer un catastro nacional de mortinatos y facilitar su individualización y sepultación",Boletín N°12018-07,P1
31302,31302,2019-07-25 12:45:35,"
                                Modifica la ley N°4.808, que Reforma la ley Sobre el Registro Civil e Identificación, para establecer un catastro nacional de mortinatos y facilitar su individualización y sepultación",Boletín N°12018-07,P1
31319,31319,2019-08-06 14:01:54,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31320,31320,2019-08-06 14:02:59,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31321,31321,2019-08-06 14:03:50,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31322,31322,2019-08-06 14:05:58,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31323,31323,2019-08-06 14:07:03,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31324,31324,2019-08-06 14:07:49,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31325,31325,2019-08-06 14:09:20,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31326,31326,2019-08-06 14:10:07,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31327,31327,2019-08-06 14:12:50,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31328,31328,2019-08-06 14:13:47,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31329,31329,2019-08-06 14:15:02,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31330,31330,2019-08-06 14:15:49,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31331,31331,2019-08-06 14:16:32,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31332,31332,2019-08-06 14:17:10,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31333,31333,2019-08-06 14:18:06,"
                                Moderniza la carrera funcionaria en Gendarmería de Chile",Boletín N°12431-07,P1
31352,31352,2019-08-08 12:52:20,"
                                Modifica el Reglamento de la Cámara de Diputados para reemplazar la denominación de la Comisión de Ciencias y Tecnología",Boletín N°12376-07,P1
31353,31353,2019-08-08 12:53:32,"
                                Modifica el Reglamento de la Cámara de Diputados para reemplazar la denominación de la Comisión de Ciencias y Tecnología",Boletín N°12376-07,P1
31354,31354,2019-08-08 12:54:44,"
                                Modifica el Reglamento de la Cámara de Diputados para reemplazar la denominación de la Comisión de Ciencias y Tecnología",Boletín N°12376-07,P1
31355,31355,2019-08-08 12:55:46,"
                                Modifica la ley General de Servicios Eléctricos, para imponer a las empresas concesionarias de servicio público de distribución los costos de retiro e instalación de medidores de luz",Boletín N°12440-08,P1
31363,31363,2019-08-13 13:56:55,"
                                Prorroga la entrada en vigencia de la ley N° 21.134, que modifica la Ley General de Pesca y Acuicultura, con el objeto de regular la captura de la jibia",Boletín N°12693-21,P1
31368,31368,2019-08-14 15:04:23,"
                                Promueve la simplificación legislativa",Boletín N°12595-07,P1
31375,31375,2019-08-14 15:19:09,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31376,31376,2019-08-14 15:20:59,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31377,31377,2019-08-14 15:22:17,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31378,31378,2019-08-14 15:25:09,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31379,31379,2019-08-14 15:26:02,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31380,31380,2019-08-14 15:27:52,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31381,31381,2019-08-14 15:28:33,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31382,31382,2019-08-14 15:30:11,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31383,31383,2019-08-14 15:32:41,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31384,31384,2019-08-14 15:33:42,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31385,31385,2019-08-14 15:35:00,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31386,31386,2019-08-14 15:35:49,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31387,31387,2019-08-14 15:37:09,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31388,31388,2019-08-14 15:38:09,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31389,31389,2019-08-14 15:39:21,"
                                Modifica diversos cuerpos normativos en materia de integración social y urbana",Boletín N°12288-14,P1
31400,31400,2019-08-20 14:05:41,"
                                Modifica el Código Penal, para sancionar el ultraje de cadáver y de sepultura",Boletín N°12575-07,P1
31401,31401,2019-08-20 14:08:09,"
                                Modifica la ley N° 19.227, con el objeto de establecer garantías e incentivos para fomentar el libro y la lectura",Boletín N°12253-24,P1
31432,31432,2019-08-22 10:47:15,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31433,31433,2019-08-22 10:48:36,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31434,31434,2019-08-22 10:52:42,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31435,31435,2019-08-22 10:54:20,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31436,31436,2019-08-22 10:55:45,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31437,31437,2019-08-22 10:56:59,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31438,31438,2019-08-22 10:57:50,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31439,31439,2019-08-22 10:58:46,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31440,31440,2019-08-22 11:00:00,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31441,31441,2019-08-22 11:03:05,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31442,31442,2019-08-22 11:04:55,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31443,31443,2019-08-22 11:05:56,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31444,31444,2019-08-22 11:07:06,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31445,31445,2019-08-22 11:08:18,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31446,31446,2019-08-22 11:09:17,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31447,31447,2019-08-22 11:10:20,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31448,31448,2019-08-22 11:11:12,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31449,31449,2019-08-22 11:12:09,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31450,31450,2019-08-22 11:12:54,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31451,31451,2019-08-22 11:13:41,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31452,31452,2019-08-22 11:14:32,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31453,31453,2019-08-22 11:15:34,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31454,31454,2019-08-22 11:17:13,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31455,31455,2019-08-22 11:18:13,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31456,31456,2019-08-22 11:19:16,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31457,31457,2019-08-22 11:20:17,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31458,31458,2019-08-22 11:21:22,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31459,31459,2019-08-22 11:22:19,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31460,31460,2019-08-22 11:23:06,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31461,31461,2019-08-22 11:23:54,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31462,31462,2019-08-22 11:25:41,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31463,31463,2019-08-22 11:26:32,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31464,31464,2019-08-22 11:27:24,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31465,31465,2019-08-22 11:28:19,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31466,31466,2019-08-22 11:29:20,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31467,31467,2019-08-22 11:30:20,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31468,31468,2019-08-22 11:31:23,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31469,31469,2019-08-22 11:32:52,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31470,31470,2019-08-22 11:33:51,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31471,31471,2019-08-22 11:35:19,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31472,31472,2019-08-22 11:36:27,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31473,31473,2019-08-22 11:37:25,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31474,31474,2019-08-22 11:38:24,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31475,31475,2019-08-22 11:39:29,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31476,31476,2019-08-22 11:42:03,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31477,31477,2019-08-22 11:42:56,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31478,31478,2019-08-22 11:44:25,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31479,31479,2019-08-22 11:45:17,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31480,31480,2019-08-22 11:46:30,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31481,31481,2019-08-22 11:47:36,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31482,31482,2019-08-22 11:48:37,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31483,31483,2019-08-22 11:49:39,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31484,31484,2019-08-22 11:50:34,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31485,31485,2019-08-22 11:51:30,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31486,31486,2019-08-22 11:52:18,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31487,31487,2019-08-22 11:53:23,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31488,31488,2019-08-22 11:54:14,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31489,31489,2019-08-22 12:07:13,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31494,31494,2019-08-22 12:08:12,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31491,31491,2019-08-22 12:09:53,"
                                Moderniza la legislación tributaria",Boletín N°12043-05,P1
31502,31502,2019-09-03 14:18:24,"
                                Regula el acceso a los registros de entrevistas investigativas videograbadas y de declaraciones judiciales de la ley N° 21.057, para los fines que indica",Boletín N°12637-07,P1
